id,name,tenant_id,actor,entity,payload,occurred_at,created_at,correlation_id,source,routed,routed_at,flow_executions
854bc0fc-fc7b-4ba3-a3be-ccaac0c613d5,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""f45de3c9-c902-4115-b5a2-636aa33d4277"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:24:07.259092+00:00"", ""updated_at"": ""2026-03-12T22:24:07.259740+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""f45de3c9-c902-4115-b5a2-636aa33d4277"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T22:53:11.764035+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:24:07.259092+00:00"", ""updated_at"": ""2026-03-12T22:24:07.259740+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T22:53:11.806516+00:00"", ""messages_truncated"": false}, ""contact_id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""session_id"": ""f45de3c9-c902-4115-b5a2-636aa33d4277"", ""started_at"": ""2026-03-12T22:53:11.764035+00:00""}",2026-03-12 22:53:11.842496+00:00,2026-03-12 22:53:11.843208+00:00,,chatbot,False,,[]
93f174d8-5ac8-4723-b7bf-e6b7cb182cde,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""53e3bf0b-947f-48cf-b46d-d92dbf0917b7"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:10:59.582688+00:00"", ""updated_at"": ""2026-03-12T22:10:59.583168+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""53e3bf0b-947f-48cf-b46d-d92dbf0917b7"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T22:53:17.762682+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:10:59.582688+00:00"", ""updated_at"": ""2026-03-12T22:10:59.583168+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T22:53:17.815735+00:00"", ""messages_truncated"": false}, ""contact_id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""session_id"": ""53e3bf0b-947f-48cf-b46d-d92dbf0917b7"", ""started_at"": ""2026-03-12T22:53:17.762682+00:00""}",2026-03-12 22:53:17.878432+00:00,2026-03-12 22:53:17.878998+00:00,,chatbot,False,,[]
9573d0c2-77dc-4f5d-8484-3f602f2cd603,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""00b4e261-d8af-4e48-941f-cb6e62c94b2c"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T21:03:55.679420+00:00"", ""updated_at"": ""2026-03-12T21:03:55.680220+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""00b4e261-d8af-4e48-941f-cb6e62c94b2c"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T22:58:12.819537+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T21:03:55.679420+00:00"", ""updated_at"": ""2026-03-12T21:03:55.680220+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T22:58:12.829340+00:00"", ""messages_truncated"": false}, ""contact_id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""session_id"": ""00b4e261-d8af-4e48-941f-cb6e62c94b2c"", ""started_at"": ""2026-03-12T22:58:12.819537+00:00""}",2026-03-12 22:58:12.856424+00:00,2026-03-12 22:58:12.856966+00:00,,chatbot,False,,[]
dfcf2f13-b474-4903-80af-0392fffa5180,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""beffe349-0c3a-497a-b175-d9c7d37ba9af"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:24:07.259092+00:00"", ""updated_at"": ""2026-03-12T22:24:07.259740+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""beffe349-0c3a-497a-b175-d9c7d37ba9af"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T22:58:13.721560+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:24:07.259092+00:00"", ""updated_at"": ""2026-03-12T22:24:07.259740+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T22:58:13.756141+00:00"", ""messages_truncated"": false}, ""contact_id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""session_id"": ""beffe349-0c3a-497a-b175-d9c7d37ba9af"", ""started_at"": ""2026-03-12T22:58:13.721560+00:00""}",2026-03-12 22:58:13.789596+00:00,2026-03-12 22:58:13.790144+00:00,,chatbot,False,,[]
5a857b4b-3721-46c0-9ca1-1c41f5a9d883,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""467b03ad-13bf-4fc9-89e7-e69508232b98"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:10:59.582688+00:00"", ""updated_at"": ""2026-03-12T22:10:59.583168+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""467b03ad-13bf-4fc9-89e7-e69508232b98"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T22:58:19.738096+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:10:59.582688+00:00"", ""updated_at"": ""2026-03-12T22:10:59.583168+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T22:58:19.790654+00:00"", ""messages_truncated"": false}, ""contact_id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""session_id"": ""467b03ad-13bf-4fc9-89e7-e69508232b98"", ""started_at"": ""2026-03-12T22:58:19.738096+00:00""}",2026-03-12 22:58:19.842789+00:00,2026-03-12 22:58:19.843262+00:00,,chatbot,False,,[]
c08b8ad2-c430-4a2e-ad5c-85cc016e0ab0,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""5dc35b8b-0447-4ea6-9634-5e7ee1cd2666"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T23:02:14.062414+00:00"", ""updated_at"": ""2026-03-12T23:02:14.063269+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""5dc35b8b-0447-4ea6-9634-5e7ee1cd2666"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T23:02:14.182696+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T23:02:14.062414+00:00"", ""updated_at"": ""2026-03-12T23:02:14.063269+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T23:02:14.188599+00:00"", ""messages_truncated"": false}, ""contact_id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""session_id"": ""5dc35b8b-0447-4ea6-9634-5e7ee1cd2666"", ""started_at"": ""2026-03-12T23:02:14.182696+00:00""}",2026-03-12 23:02:14.228268+00:00,2026-03-12 23:02:14.228692+00:00,,chatbot,False,,[]
bbd6c719-92d1-41fa-b47d-381a11a9e21b,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""076a7f2c-f9aa-4f11-8c8c-844526aa6d6a"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T23:02:14.062414+00:00"", ""updated_at"": ""2026-03-12T23:02:14.063269+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""076a7f2c-f9aa-4f11-8c8c-844526aa6d6a"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T23:02:20.701941+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T23:02:14.062414+00:00"", ""updated_at"": ""2026-03-12T23:02:14.063269+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T23:02:20.719506+00:00"", ""messages_truncated"": false}, ""contact_id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""session_id"": ""076a7f2c-f9aa-4f11-8c8c-844526aa6d6a"", ""started_at"": ""2026-03-12T23:02:20.701941+00:00""}",2026-03-12 23:02:20.730448+00:00,2026-03-12 23:02:20.730719+00:00,,chatbot,False,,[]
f4f2de0a-2e77-4daf-8ff0-f6276447b4d6,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""e48431c6-4a6b-4d40-b33c-0b2063f99c83"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T21:03:55.679420+00:00"", ""updated_at"": ""2026-03-12T21:03:55.680220+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""e48431c6-4a6b-4d40-b33c-0b2063f99c83"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T23:03:14.458777+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T21:03:55.679420+00:00"", ""updated_at"": ""2026-03-12T21:03:55.680220+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T23:03:14.485962+00:00"", ""messages_truncated"": false}, ""contact_id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""session_id"": ""e48431c6-4a6b-4d40-b33c-0b2063f99c83"", ""started_at"": ""2026-03-12T23:03:14.458777+00:00""}",2026-03-12 23:03:14.518565+00:00,2026-03-12 23:03:14.518962+00:00,,chatbot,False,,[]
23ecfacb-5a61-4ee5-b335-0fb173ff3e8f,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""c7ab13e0-2823-4e34-a1ec-9723f680cb48"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:10:59.582688+00:00"", ""updated_at"": ""2026-03-12T22:10:59.583168+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""c7ab13e0-2823-4e34-a1ec-9723f680cb48"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T23:03:21.717313+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:10:59.582688+00:00"", ""updated_at"": ""2026-03-12T22:10:59.583168+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T23:03:21.722098+00:00"", ""messages_truncated"": false}, ""contact_id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""session_id"": ""c7ab13e0-2823-4e34-a1ec-9723f680cb48"", ""started_at"": ""2026-03-12T23:03:21.717313+00:00""}",2026-03-12 23:03:21.736431+00:00,2026-03-12 23:03:21.737020+00:00,,chatbot,False,,[]
84b62691-e07a-4c67-9ab4-5d8eb182b745,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""1d20c82a-b4d4-48fc-bfb4-379e9e147beb"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:24:07.259092+00:00"", ""updated_at"": ""2026-03-12T22:24:07.259740+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""1d20c82a-b4d4-48fc-bfb4-379e9e147beb"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T23:06:38.770328+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:24:07.259092+00:00"", ""updated_at"": ""2026-03-12T22:24:07.259740+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T23:06:38.794889+00:00"", ""messages_truncated"": false}, ""contact_id"": ""544eeef0-9687-4094-830d-ed15fbaa5063"", ""session_id"": ""1d20c82a-b4d4-48fc-bfb4-379e9e147beb"", ""started_at"": ""2026-03-12T23:06:38.770328+00:00""}",2026-03-12 23:06:38.828579+00:00,2026-03-12 23:06:38.830271+00:00,,chatbot,False,,[]
13f31458-9916-48e6-96a1-21c362291a09,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""61144d28-81b1-4514-bbfa-89afd8a68fa4"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T23:02:14.062414+00:00"", ""updated_at"": ""2026-03-12T23:02:14.063269+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""61144d28-81b1-4514-bbfa-89afd8a68fa4"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T23:07:30.778377+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T23:02:14.062414+00:00"", ""updated_at"": ""2026-03-12T23:02:14.063269+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T23:07:30.826262+00:00"", ""messages_truncated"": false}, ""contact_id"": ""6fcfe53c-1de8-48f1-b812-4035b1fd6016"", ""session_id"": ""61144d28-81b1-4514-bbfa-89afd8a68fa4"", ""started_at"": ""2026-03-12T23:07:30.778377+00:00""}",2026-03-12 23:07:30.870136+00:00,2026-03-12 23:07:30.870493+00:00,,chatbot,False,,[]
7600570e-a22a-4a20-b4d6-e2df9251fc71,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""852841eb-311d-4279-a6e0-1a41d524f21e"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T21:03:55.679420+00:00"", ""updated_at"": ""2026-03-12T21:03:55.680220+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""852841eb-311d-4279-a6e0-1a41d524f21e"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T23:08:16.746040+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T21:03:55.679420+00:00"", ""updated_at"": ""2026-03-12T21:03:55.680220+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T23:08:16.760725+00:00"", ""messages_truncated"": false}, ""contact_id"": ""f9e15981-4a53-47d6-a1bc-1ef5096003cb"", ""session_id"": ""852841eb-311d-4279-a6e0-1a41d524f21e"", ""started_at"": ""2026-03-12T23:08:16.746040+00:00""}",2026-03-12 23:08:16.776458+00:00,2026-03-12 23:08:16.777005+00:00,,chatbot,False,,[]
6615274a-7a5e-4070-9e40-993b401030d4,communications.session_started,a2779fab-349e-499d-8701-200dd646f3a8,,"{""id"": ""9cce8e99-d37e-42e7-878a-a314297d0030"", ""type"": ""chatbot_session""}","{""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:10:59.582688+00:00"", ""updated_at"": ""2026-03-12T22:10:59.583168+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""session"": {""id"": ""9cce8e99-d37e-42e7-878a-a314297d0030"", ""end"": null, ""busy"": false, ""csat"": null, ""start"": ""2026-03-12T23:08:23.663247+00:00"", ""active"": true, ""channel"": ""shopify_webchat"", ""contact"": {""id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""email"": """", ""phone"": """", ""source"": ""shopify_webchat"", ""company"": """", ""type_id"": null, ""fullname"": ""Storefront visitor"", ""type_name"": null, ""created_at"": ""2026-03-12T22:10:59.582688+00:00"", ""updated_at"": ""2026-03-12T22:10:59.583168+00:00"", ""brief_facts"": {}, ""display_name"": """", ""whatsapp_name"": """", ""last_contacted_at"": null, ""interactions_count"": 0}, ""context"": {}, ""messages"": [], ""contact_id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""human_mode"": false, ""started_by"": ""user"", ""final_summary"": null, ""messages_count"": 0, ""last_interaction"": ""2026-03-12T23:08:23.694938+00:00"", ""messages_truncated"": false}, ""contact_id"": ""9d7e65fa-1ae2-4bff-83bf-618e89bf9ee6"", ""session_id"": ""9cce8e99-d37e-42e7-878a-a314297d0030"", ""started_at"": ""2026-03-12T23:08:23.663247+00:00""}",2026-03-12 23:08:23.713683+00:00,2026-03-12 23:08:23.714017+00:00,,chatbot,False,,[]
